,date,text
1483,"<span class=""artDateTime"">10.06.2012</span>","<div class=""artDesc"">. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) forklarer utilfredsheden med beskyldningerne om løftebrud. »Der er ingen tvivl om, at hele debatten om løftebrud har fået for meget plads. Når den får lov til det, vil det smitte af på folks opfattelse </div>"
1484,"<span class=""artDateTime"">09.06.2012</span>","<div class=""artDesc"">. Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) forklarer utilfredsheden med beskyldningerne om løftebrud. »Der er ingen tvivl om, at hele debatten om løftebrud har fået for meget plads. Når den får lov til det, vil det smitte af på folks opfattelse </div>"
1485,"<span class=""artDateTime"">09.06.2012</span>","<div class=""artDesc"">. Og det er problematisk, at vælgernes tillid er forsvundet, erkender politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). »De målinger vi får i øjeblikket, viser det niveau, vi ligger på. Det er et dårligt niveau for Socialdemokraterne. Vi er ikke tilfredse med det, og derfor </div>"
1486,"<span class=""artDateTime"">09.06.2012</span>","<div class=""artDesc"">. Der har vi været ude af trit med danskerne, og derfor skal vi styrke fokus endnu mere på at bekæmpe arbejdsløshed. Der er kun en vej, og det er at arbejde videre og skabe resultater,« siger politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). Vi så betalingsringen falde </div>"
1487,"<span class=""artDateTime"">05.06.2012</span>","<div class=""artDesc""> ordfører, <b>Magnus</b> <b>Heunicke</b>, sagt og understreget, at regeringen ikke har intentioner om at ""gå videre ad den vej"". Stærkt utilfreds Men det beroliger langtfra Michael Teit Nielsen. - Tidligere har de samme politikerne forsikret, at de helt sikkert </div>"
1488,"<span class=""artDateTime"">04.06.2012</span>","<div class=""artDesc""> ordfører <b>Magnus</b> <b>Heunicke</b>. - Det er en dårlig måling. Vi er ikke tilfredse med at ligge på det niveau. Vælgerne bakker op om flere reformer. Senest fik skattereformen en god modtagelse. Vælgerne kan se, at vi har stoppet blødningen, så </div>"
1489,"<span class=""artDateTime"">02.06.2012</span>","<div class=""artDesc""> hellere vil have gode skoler og daginstitutioner end en børnecheck til alle uanset indtægt,« siger han. Socialdemokraternes politiske ordfører tog <b>Magnus</b> <b>Heunicke</b> fredag afstand fra de yngre S-politikeres tanker: »Hvis vi syntes, det var det </div>"
1490,"<span class=""artDateTime"">02.06.2012</span>","<div class=""artDesc""> og meget veludviklede strategiske evner, og derfor er hun en fornøjelse at arbejde med. Hun har evner i de langsigtede værdikampe og ikke kun til de korte slagsmål,« siger Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. Folketinget blev overrasket </div>"
1491,"<span class=""artDateTime"">01.06.2012</span>","<div class=""artDesc""> Nyhederne. Men partiets politiske ordfører <b>Magnus</b> <b>Heunicke</b> tvivler ikke på, at Socialdemokraterne nok skal komme tilbage, når først danskerne ser resultaterne af de reformforslag, regeringen har lagt frem. - Hvis vi kommer igennem med vores </div>"
1492,"<span class=""artDateTime"">30.05.2012</span>","<div class=""artDesc""> faktisk gået i stå. De har nedlagt arbejdet. Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> til oppositionspartiet. - Ingen har sagt, at vi ikke skal arbejde efter sankthans. Det er altid en mulighed, hvis der er forslag at vedtage </div>"
1493,"<span class=""artDateTime"">30.05.2012</span>","<div class=""artDesc""> afslutningsdebat. Efterlyser svar Han er gået ind i debatten, fordi Venstre tre gange forgæves har bedt Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, begrunde indgrebet. - Forøgelsen af topskattegrænsen gælder ikke, hvis man rammer </div>"
1494,"<span class=""artDateTime"">28.05.2012</span>","<div class=""artDesc""> Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. Det skal gå hurtigt ""Der skal skaber arbejdspladser. Nu. Derfor er det kun godt, at vi i juni får et intensivt forhandlingsforløb,"" siger <b>Magnus</b> <b>Heunicke</b> til Jyllands-Posten. Han understreger samtidig </div>"
1495,"<span class=""artDateTime"">26.05.2012</span>","<div class=""artDesc""> ordfører, <b>Magnus</b> <b>Heunicke</b>, at der skulle være tale om løftebrud, da S, R og SF-regeringens fælles regeringsgrundlag kun lover at frede rentefradraget »i indeværende valgperiode«. »Der er simpelthen sket det, at det nu er det nødvendige at gøre </div>"
1496,"<span class=""artDateTime"">26.05.2012</span>","<div class=""artDesc""> ordfører, <b>Magnus</b> <b>Heunicke</b>, at der skulle være tale om løftebrud, da S, R og SF-regeringens fælles regeringsgrundlag kun lover at frede rentefradraget »i indeværende valgperiode«. »Der er simpelthen sket det, at det nu er det nødvendige at gøre </div>"
1497,"<span class=""artDateTime"">25.05.2012</span>","<div class=""artDesc"">. Sådan lyder det fra økonomi- og indenrigsminister Margrethe Vestager (R). Hun sender dermed et noget andet signal, end regeringspartnerne i Socialdemokraterne meldte ud forleden. Her gjorde politisk ordfører <b>Magnus</b> <b>Heunicke</b> det klart, at danskerne </div>"
1498,"<span class=""artDateTime"">25.05.2012</span>","<div class=""artDesc""> signal, end regeringspartnerne i Socialdemokraterne meldte ud forleden. Her gjorde politisk ordfører <b>Magnus</b> <b>Heunicke</b> det klart, at danskerne først skal arbejde længere, når der er skabt flere job. - Det, at flere gerne vil arbejde mere </div>"
1499,"<span class=""artDateTime"">22.05.2012</span>","<div class=""artDesc""> i pressen. Hvornår og hvordan vi skal indfase længere arbejdstid, må vi tage i trepartsforhandlingerne, sagde Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. Nødvendigt at handle I forbindelse med trepartsforhandlingerne </div>"
1500,"<span class=""artDateTime"">22.05.2012</span>","<div class=""artDesc""> og Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, har sagt, at der først skal sløjfes helligdage, når regeringen har haft succes med at skabe job, men det står der ikke noget om i kommissoriet. Heller ikke de offentligt ansattes frokostpause er nævnt. </div>"
1501,"<span class=""artDateTime"">22.05.2012</span>","<div class=""artDesc"">Sådan siger Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, til Ritzau, mens fagbevægelsens top tirsdag morgen mødes for at se på regeringens oplæg til de kommende trepartsforhandlinger. <b>Magnus</b> <b>Heunicke</b> vil ikke uddybe, hvornår </div>"
1502,"<span class=""artDateTime"">19.05.2012</span>","<div class=""artDesc"">I betragtning af hvor meget S og SF var imod reformer inden valget, er det besynderligt, at de tre spydspidser fra regeringspartierne <b>Magnus</b> <b>Heunicke</b> (S), Sofie Carsten Nielsen (R) og Jesper Petersen (SF) i JP den 12/5 roser den røde plan </div>"
1503,"<span class=""artDateTime"">19.05.2012</span>","<div class=""artDesc"">I betragtning af hvor meget S og SF var imod reformer inden valget, er det besynderligt, at de tre spydspidser fra regeringspartierne <b>Magnus</b> <b>Heunicke</b> (S), Sofie Carsten Nielsen (R) og Jesper Petersen (SF) i JP den 12/5 roser den røde plan </div>"
1504,"<span class=""artDateTime"">17.05.2012</span>","<div class=""artDesc""> af job foreløbigt.
Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> kalder kritikken »teknisk« og afviser, at Thorning i virkeligheden overdriver 2020-planens betydning.
Ville det ikke være mere reelt at sige, at ud fra den politiske </div>"
1505,"<span class=""artDateTime"">16.05.2012</span>","<div class=""artDesc"">, at de skal give afkald på helligdage,"" siger Per Clausen. Hård kritik fra S-ordfører Han er oprigtigt fortørnet over, at Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, i dagens udgave af Morgenavisen Jyllands-Posten langer hårdt ud efter FOA </div>"
1506,"<span class=""artDateTime"">16.05.2012</span>","<div class=""artDesc""> prøver at give indtryk af, at man faktisk ville gå endnu længere end de forringelser, der nu er lagt op til, siger partiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. Også De Radikales finansordfører, Marianne Jelved, fik morgenkaffen i den gale hals </div>"
1507,"<span class=""artDateTime"">16.05.2012</span>","<div class=""artDesc""> job og vores velfærd.” Han handler direkte i modstrid med sine medlemmers interesser, og det er dem, det vil ramme,« siger <b>Magnus</b> <b>Heunicke</b>. Han anerkender, at Dennis Kristensen udtaler sig på vegne af mange ansatte i den offentlige sektor </div>"
1508,"<span class=""artDateTime"">16.05.2012</span>","<div class=""artDesc"">Dennis Kristensen har i månedsvis kæmpet imod regeringens plan om, at danskerne skal arbejde mere. Ifølge S-ordfører <b>Magnus</b> <b>Heunicke</b> sætter Foa-formandens reform-modvilje fremtidens velfærd på spil: »Hvis vi ikke får hævet arbejdsudbuddet </div>"
1509,"<span class=""artDateTime"">15.05.2012</span>","<div class=""artDesc"">Foa-formand Dennis Kristensen har i månedsvis kæmpet imod regeringens plan om, at danskerne skal arbejde mere. Ifølge S-ordfører <b>Magnus</b> <b>Heunicke</b> sætter Foa-formandens reform-modvilje fremtidens velfærd på spil: »Hvis vi ikke får hævet </div>"
1510,"<span class=""artDateTime"">15.05.2012</span>","<div class=""artDesc""> regeringen altså, at det vil ske i 2020, siger politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S). »Det giver ingen mening at hæve arbejdsudbuddet, hvis folk skal være arbejdsløse. De skal uddanne sig, og vi skal have skabt job til 180.000. Det er vores plan </div>"
1511,"<span class=""artDateTime"">13.05.2012</span>","<div class=""artDesc"">, og Henrik Sass Larsen (S) gjorde et opsigtsvækkende comeback i Socialdemokraternes partiledelse
Politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) erkender, at målingens resultat »ikke er godt nok«.
»Men vi er de eneste, der viser en vej fremad,« siger </div>"
1512,"<span class=""artDateTime"">10.05.2012</span>","<div class=""artDesc"">’s politiske ordfører Jesper Petersen, Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> og den netop afgående Socialdemokratiske gruppeformand Mogens Jensen. </div>"
1513,"<span class=""artDateTime"">10.05.2012</span>","<div class=""artDesc""> for hans tilbagevenden. For svag ledelse I Politiken hedder det i en analyse, at statsministerens ledelsesduo, gruppeformand Mogens Jensen og den politiske ordfører <b>Magnus</b> <b>Heunicke</b> var for svag, som situationen er. Mogens Jensen, den hidtidige gruppeformand </div>"
1514,"<span class=""artDateTime"">07.05.2012</span>","<div class=""artDesc""> til regeringen, at den må tage alvorligt, at den bevæger sig langt mod højre lige nu, og at Enhedslisten ikke vil redde sådan en regering,« siger hun.
Politiske ordfører <b>Magnus</b> <b>Heunicke</b> (S) vil ikke kommentere de konkrete krav.
»Nu laver </div>"
1515,"<span class=""artDateTime"">05.05.2012</span>","<div class=""artDesc""> <b>Magnus</b> <b>Heunicke</b> (S) sig ved den kompromissøgende del af Johanne Schmidt-Nielsens tale.
»Der er brug for at indgå kompromisser for at få sin politik gennemført, og det gælder alle partier - måske ikke mindst Enhedslisten. Jeg synes </div>"
1516,"<span class=""artDateTime"">04.05.2012</span>","<div class=""artDesc""> parlamentariske grundlag, der taler, så er Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> ikke nervøs for opbakningen til regeringen. - Vi frygter ikke, at det vakler. Jeg tror ikke på, at nogen af os har interesse i at give magten tilbage </div>"
1517,"<span class=""artDateTime"">04.05.2012</span>","<div class=""artDesc""> på de planer, de har om at forringe vilkårene for fleksjobbere og førtidspensionister sammen med højrefløjen.«
Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, finder det helt naturligt, at Thorning gjorde mest ud af at nævne regeringens </div>"
1518,"<span class=""artDateTime"">04.05.2012</span>","<div class=""artDesc""> med skattereformen og med den lovgivning, der måtte følge efter trepartsforhandlingerne,« siger Jesper Petersen.
Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, kender heller ikke noget til trusler, men han minder om, hvad alternativet er.
»Vores </div>"
1519,"<span class=""artDateTime"">04.05.2012</span>","<div class=""artDesc"">Danmark og Frankrig kan gå sammen, hvis François Hollande bliver ny fransk præsident. </div>"
1520,"<span class=""artDateTime"">03.05.2012</span>","<div class=""artDesc""> bud på forhandlingsbordet, og det her trækker i samme retning som regeringen, fordi det er en måde at skabe et bedre velfærdssamfund på,« siger <b>Magnus</b> <b>Heunicke</b>.
Den tidligere regering lovede også mindre bøvl og mere kvalitet. Hvad får </div>"
1521,"<span class=""artDateTime"">28.04.2012</span>","<div class=""artDesc""> afhænger af trepartsforhandlingerne mellem arbejdsmarkedets parter, som snart skal i gang, siger <b>Magnus</b> <b>Heunicke</b> til DR Nyheder. Fagbevægelsen er kritisk over for øget arbejdstid. - De penge, der kommer ud af at arbejde mere, skal blive til goder </div>"
1522,"<span class=""artDateTime"">23.04.2012</span>","<div class=""artDesc"">. Og der er ikke noget af det, der er populært. Der er ikke nogen hurtige løsninger, men der er masser af regninger, som skal betales,"" siger politisk ordfører <b>Magnus</b> <b>Heunicke</b> (S) til Altinget.dk. </div>"
1523,"<span class=""artDateTime"">22.04.2012</span>","<div class=""artDesc""> man sig paradoksalt nok over den sparsomme mængde forslag fra modstanderen. - Det er beviset for, at Venstre ligger i hængekøjen, siger politisk ordfører <b>Magnus</b> <b>Heunicke</b>. Venstres politiske ordfører, Ellen Trane Nørby, afviser kritikken. - Man kan slet </div>"
1524,"<span class=""artDateTime"">21.04.2012</span>","<div class=""artDesc""> alle os andre socialrådgivere som gidsler for, hvad jeg ser som spindoktorer for beskæftigelsesminister Mette Frederiksen.
Mette Frederiksen (S), Jesper Pedersen (SF) og <b>Magnus</b> <b>Heunicke</b> (S) brugte alle 18/4 Bettina Posts udtalelser til at legalisere </div>"
1525,"<span class=""artDateTime"">21.04.2012</span>","<div class=""artDesc""> alle os andre socialrådgivere som gidsler for, hvad jeg ser som spindoktorer for beskæftigelsesminister Mette Frederiksen.
Mette Frederiksen (S), Jesper Pedersen (SF) og <b>Magnus</b> <b>Heunicke</b> (S) brugte alle 18/4 Bettina Posts udtalelser til at legalisere </div>"
1526,"<span class=""artDateTime"">20.04.2012</span>","<div class=""artDesc""> sektor. Det svarer til, at alle sygehuse i Jylland og på Fyn skal lukkes ned,"" sagde partiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, til ritzau i sidste uge. Det fik den borgerlige tænketank Cepos til at kalde Socialdemokraternes beregninger </div>"
1527,"<span class=""artDateTime"">12.04.2012</span>","<div class=""artDesc""> i Farum en undskyldning, for det er på høje tid, at Venstres formand erkender sit partis ansvar for Farum-skandalen,« siger <b>Magnus</b> <b>Heunicke</b>, politisk ordfører for Socialdemokraterne, til Berlingske.dk. Under niveau Men det vil den tidligere </div>"
